ID,Genero,Casado,Edad,Graduado,Experiencia_laboral,Gastoscore,Family_Size,Generacion,Ingresos_anuales_brutos,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Profesion_Construcción,Profesion_Empresarial,Profesion_Funcionario,Profesion_Otros,Profesion_Servicios,Profesion_Técnico,Zona_Centro,Zona_Levante,Zona_Noreste,Zona_Noroeste,Zona_Norte,Zona_Periferia,Zona_Sur,Campaña__0,Campaña__1,Campaña__3,Campaña__4,Campaña__5,Cluster_PCA,Cluster_tSNE,t-SNE1,t-SNE2,PC1,PC2
CLI1012,1,1,57,1,2,1,4,1,117511,1091,80,0,154,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,-60.545082,-8.753319,-1.9445576475163397,0.7539013653991165
CLI10121,1,0,25,0,0,0,4,3,31975,1926,30,0,431,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,66.92751,60.042603,3.3641276762604195,0.19511572210663156
CLI10122,0,0,34,0,1,0,3,2,21526,893,30,0,527,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,61.974335,-53.135708,1.6131451946777644,-0.23898200876894368
CLI10123,0,1,46,1,2,0,2,1,126327,1404,50,0,539,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,-38.472084,-24.99387,-1.2144379370476859,-0.9738688688668
CLI10124,1,1,67,0,2,0,1,1,108904,1248,120,0,170,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,-84.00893,-37.7691,-2.475186226901474,-1.7397190655115495
CLI10125,0,1,50,1,2,0,1,1,44584,1639,50,0,311,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,4,-28.879623,-27.609383,-0.4604567780473918,-1.2375984972355674
CLI10126,0,1,69,1,2,0,1,1,39911,16,50,1,301,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,4,-25.637142,-57.353817,-1.5744046385011514,-1.1997943691843476
CLI10127,1,1,95,0,2,0,1,0,42398,642,30,1,230,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,-36.346127,-9.041846,-2.4116079210000985,-1.1175871979953629
CLI10128,0,1,74,0,2,2,3,1,87994,1013,30,1,398,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,3,-5.388484,59.625,-2.043487161553318,1.437058893591533
CLI10129,1,1,78,0,2,2,3,1,56726,955,30,0,122,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,-10.285378,74.195595,-1.8319933764789549,1.5288166232558968
CLI1013,0,1,63,1,2,1,2,1,108660,1502,50,1,374,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,-28.973753,11.4119215,-1.7557502814811978,-0.06519743508320415
CLI10130,0,1,47,0,2,0,2,1,67201,1404,30,1,358,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,4,-24.178665,-28.192158,-0.42184824374904284,-0.7224194896894597
CLI10132,1,1,52,0,2,0,2,1,53670,1404,30,0,464,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,4,-23.648533,-29.647528,-0.4009962055480154,-0.6801068918150059
CLI10133,0,1,58,1,2,1,4,1,114237,117,80,1,139,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,-62.154068,11.616717,-2.395463307356782,0.7482276285275598
CLI10134,0,1,40,0,1,1,2,2,22365,1468,30,0,143,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,25.16846,31.799913,1.0621465107785446,0.25766731959882583
CLI10135,1,1,39,0,1,0,1,2,30486,1054,30,1,399,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23.04176,-21.153402,1.099037332267967,-1.0824258451293434
CLI10136,0,1,53,1,2,2,4,1,22129,1697,30,0,264,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4,3,-3.3758655,80.13331,-0.5887105472106157,2.0111760057791024
CLI10137,0,1,66,1,2,0,3,1,105751,955,80,0,207,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,-56.15651,-35.84073,-1.9437772127204918,-0.5771812480064232
CLI10138,0,1,50,0,2,0,1,1,60408,1443,30,1,172,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,4,-26.259443,-34.71061,-0.507532419670559,-1.1863644619282896
CLI10139,0,1,46,0,2,0,2,1,53037,994,30,0,186,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,4,-20.677155,-35.065247,-0.3980674809263881,-0.6714572719933237
CLI1014,1,0,41,1,1,0,3,2,44266,133,30,0,521,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,19.035982,-11.237915,0.8191529217951513,-0.31658686994398844
CLI10140,0,1,98,1,2,0,1,0,113338,955,50,0,72,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,-45.824253,0.24073702,-3.3120152766780038,-1.4073081865295258
CLI10141,0,0,25,0,0,0,2,3,29804,2823,30,1,121,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,92.73677,14.999942,3.519072204869731,-0.7966498162561434
CLI10142,1,1,51,1,2,0,1,1,120379,1737,50,0,577,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,-38.84322,-23.612217,-1.2500983299992101,-1.447491342916478
CLI10143,1,0,24,0,0,0,4,3,16208,1719,30,0,144,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,70.27309,57.34723,3.3754343908351236,0.19695433730640557
CLI10144,0,0,33,0,1,0,7,2,20208,179,30,1,378,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,27.56335,-3.4190776,1.783601627868919,1.7243139537872876
CLI10145,1,1,64,1,2,0,1,1,95401,1717,50,0,366,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,4,-33.33152,-23.17119,-1.3110588319744911,-1.3648056125883714
CLI10146,1,1,80,1,2,1,4,0,126109,7,80,1,393,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,-58.605907,10.694054,-3.6961199780306737,0.735869045071138
CLI10147,0,1,78,1,2,0,1,1,59401,1013,50,0,504,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,4,-39.608154,-60.031013,-1.6346727560103194,-1.2758727183306533
CLI10148,0,1,39,0,1,0,5,2,21647,2043,30,0,468,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,0,32.714577,-11.472984,1.9491247264042664,0.847802742998217
CLI10149,1,1,57,1,2,1,4,1,63920,1697,80,0,465,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,-65.792435,-7.981105,-1.1558558678196138,0.8813425704038492
CLI1015,1,1,66,1,2,0,1,1,127240,955,50,1,274,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,4,-44.693764,-73.48306,-2.0797906557676997,-1.4725087576947598
CLI10150,1,1,92,1,2,0,2,0,99774,1013,50,0,570,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,-47.453655,0.049739785,-2.902282547149799,-0.8938040582326169
CLI10151,1,1,52,1,2,1,5,1,90733,955,30,1,365,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,3,-6.6003814,24.144638,-1.010573104612611,1.5316981608224156
CLI10152,1,1,43,0,2,0,2,2,48755,1399,30,0,233,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,4.6379786,-23.823011,0.46630802411064165,-0.6695572870816621
CLI10153,0,1,44,0,2,0,3,1,126981,732,200,0,378,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,-93.955826,19.478498,-2.760938956617634,-1.1340751832461413
CLI10154,0,0,51,1,2,0,1,1,86166,117,50,0,368,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,4,-19.825104,-65.32622,-1.427161014413299,-1.498596474780212
CLI10155,1,0,44,1,2,0,2,1,44559,11,50,0,106,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,4,-17.621355,-62.17572,-0.7567277980286895,-0.9039874608986039
CLI10156,0,0,30,0,0,0,6,2,28770,801,30,1,117,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,49.62491,8.7181835,2.359071140742374,1.1608627909999516
CLI10157,0,0,25,0,0,0,4,3,28516,2202,30,0,125,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,64.35705,63.546696,3.5019109926881464,0.195728526584124
CLI10158,0,0,23,1,0,0,2,3,14041,2789,30,1,188,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,95.80768,15.332834,3.618217661020942,-0.8014255204829447
CLI10159,1,1,77,0,2,2,2,1,52019,896,30,0,314,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,-12.229016,85.09198,-1.9817987844250426,1.0111335468617837
CLI1016,1,1,47,1,2,2,3,1,52676,622,30,0,291,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,3,-7.5032444,73.25467,-1.1538585440240836,1.5182679705643667
CLI10160,1,1,31,1,0,0,2,2,23410,1675,30,0,182,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,79.156975,-31.426477,2.262443728253282,-0.5923079634714306
CLI10161,0,1,64,1,2,0,4,1,78658,1385,80,0,549,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,-52.561848,-26.869854,-1.2484830164289078,0.01262567996328158
CLI10162,0,1,30,1,0,1,2,2,19097,1468,30,0,466,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,41.080414,62.146282,1.9079342747589743,0.270770472808157
CLI10163,0,1,54,0,2,1,5,1,26098,1209,30,0,136,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,3,-1.4658078,17.354702,-0.28309941323213844,1.7028153034243207
CLI10164,0,1,41,0,1,1,3,2,31365,1698,30,0,65,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,28.515018,27.727732,1.125421626066709,0.7110916776056319
CLI10165,1,1,43,0,2,1,4,2,89250,1606,30,1,366,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,2,7.463799,40.172047,-0.03744652942482224,1.0273121309044917
CLI10166,0,0,31,0,0,0,4,2,28281,202,30,0,177,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,59.952526,-29.001062,2.0270181755159795,0.26060110453110574
CLI10167,1,1,80,0,2,1,2,0,53497,115,30,0,176,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,-47.47264,55.10022,-2.501950405262544,0.2303524629796144
CLI10168,0,1,56,1,2,1,5,1,43550,1502,30,0,87,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4,3,-11.641436,44.557304,-0.5128444866554553,1.6006486211813715
CLI10169,0,1,53,1,2,1,3,1,66112,564,80,0,543,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,-61.777805,-3.4900892,-1.5952994813656334,0.42312486180543296
CLI1017,1,1,41,1,1,0,1,2,124759,1721,50,0,554,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,28.795273,-32.70354,0.10626358273431992,-1.4485328917522313
CLI10170,1,1,79,1,2,0,1,0,34814,1111,30,1,119,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,-36.781857,0.14588639,-1.6646310517488092,-1.0815724847867128
CLI10171,1,1,52,0,2,1,1,1,88831,1013,120,0,480,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,-83.41038,-20.116835,-2.331306755014089,-0.8471468517442793
CLI10172,0,1,74,1,2,0,1,1,32236,1678,30,0,251,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,4,-27.175468,-31.107994,-0.7099859437328256,-1.0916373997004956
CLI10173,1,1,85,1,2,2,2,0,41602,1502,50,0,284,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,-58.584183,66.537964,-2.634261695270603,0.9339419770949863
CLI10174,1,1,51,1,2,1,3,1,81028,857,80,0,490,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,-71.70904,8.503125,-1.7005033154227753,0.32373586592406833
CLI10175,0,1,57,1,2,1,4,1,60728,74,80,0,178,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,-64.23114,8.810164,-1.8212124354327823,0.895257317515529
CLI10176,1,1,74,0,2,0,1,1,56887,1502,30,0,545,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,4,-41.894398,-54.208527,-1.1389599530179626,-1.2005547036772668
CLI10177,1,1,68,1,2,1,4,1,33016,1091,30,0,149,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,3,-6.7302446,12.903368,-0.840060809594374,1.217808159215683
CLI10178,1,1,50,1,2,1,3,1,75329,1385,80,1,187,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,1,-65.07881,-7.080906,-1.3183222797024006,0.3683416125705561
CLI10179,1,1,44,1,2,1,5,1,54941,732,30,0,112,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,3,-5.2545,18.60657,-0.5185663863692908,1.6286369733350181
CLI1018,1,1,65,1,2,1,3,1,44490,955,30,0,524,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,3,-9.77304,11.859615,-1.0364028440900577,0.7031474843207433
CLI10180,0,1,66,1,2,1,2,1,42980,1385,50,0,361,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,-38.897808,37.14688,-1.2815948240492014,0.07475668539261796
CLI10181,0,1,41,1,1,1,4,2,89677,1146,30,1,253,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,2,15.805379,46.062843,0.40511041491597605,1.053417899318406
CLI10182,1,1,76,0,2,2,1,1,38381,564,30,0,287,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,-10.561465,76.15239,-1.929591504869236,0.6206962475237869
CLI10183,0,1,64,1,2,2,4,1,90722,681,80,0,206,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,-61.950943,35.359264,-2.435285371525272,1.6464749899053674
CLI10184,1,1,57,1,2,0,1,1,36066,1717,50,1,251,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,4,-50.069576,-55.30154,-0.616720700385083,-1.2564424111384749
CLI10185,1,0,22,0,0,0,5,3,18267,1823,30,1,134,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,2,54.40155,38.525494,3.643034473426694,0.7173196228086478
CLI10188,1,0,21,0,0,0,3,3,12761,2823,30,0,219,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,100.57984,13.447658,3.895438558702963,-0.2696569917201922
CLI10189,0,1,58,1,2,1,5,1,115807,994,30,0,231,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4,3,-7.8196006,36.16286,-1.511771616589865,1.420973658434841
CLI1019,0,1,66,1,2,0,3,1,67634,115,80,0,111,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,-51.477486,-34.381332,-1.8489493868494096,-0.44569086855261564
CLI10190,0,1,65,1,2,0,1,1,38204,603,50,1,325,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,4,-31.533432,-35.74168,-1.1394788937833176,-1.17115946015001
CLI10191,0,1,67,1,2,1,4,1,102091,1443,80,0,266,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,-76.887314,3.0381176,-2.000681339376198,0.7483042352946883
CLI10192,0,1,75,1,2,0,2,1,66969,74,50,1,217,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,4,-21.7508,-54.34435,-1.783384567240549,-0.7381347283265673
CLI10193,1,0,22,0,0,0,3,3,22581,1892,30,1,269,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,97.12382,28.233843,3.4257672637698193,-0.26561466399190475
CLI10194,1,0,22,0,0,0,4,3,16292,2409,30,1,282,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,59.344852,67.64209,3.780336272376992,0.21945651898444715
CLI10196,1,0,21,0,0,0,3,3,17704,1685,30,0,460,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,94.38974,30.165018,3.4258344165259103,-0.2466359693503239
CLI10197,0,0,30,0,0,0,4,2,29400,1215,30,1,180,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,60.43,-0.14858396,2.4111380542355008,0.22393498328018943
CLI10198,1,1,35,1,1,0,2,2,26083,1284,30,1,319,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,39.52804,-27.577162,1.322284107236583,-0.6444705814030923
CLI10199,0,1,74,1,2,1,3,1,99085,1424,80,0,153,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,-76.48201,5.466208,-2.2454010177877826,0.280015989023099
CLI102,1,1,66,1,2,1,4,1,111087,16,80,0,51,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,-61.672367,11.151262,-2.5946810736052948,0.7684581739429257
CLI1020,1,1,76,0,2,0,3,1,46622,1267,30,1,173,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,4,-39.33171,-54.35679,-0.9685387901213237,-0.1938840945300363
CLI10200,1,0,30,0,0,0,3,2,18319,1583,30,0,349,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,66.21752,-11.683075,2.5647391142309597,-0.24195874183387622
CLI10201,1,1,79,1,2,0,1,0,36960,642,50,0,234,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,-38.098457,-0.36833552,-2.0513833282617373,-1.1606989846636262
CLI10202,0,0,35,0,1,0,5,2,26125,1905,30,1,326,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,35.304134,11.011,2.1082209538294063,0.6858213910670277
CLI10203,0,0,31,0,0,0,2,2,30396,1491,30,0,127,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,74.40862,-17.97233,2.1765572621995246,-0.8025062449112318
CLI10204,1,1,32,1,1,0,1,2,25460,847,30,0,499,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22.684536,-20.686028,1.247283209112601,-1.069300565846626
CLI10206,0,1,57,1,2,1,5,1,93294,1267,30,0,225,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4,3,-7.813101,37.36887,-1.1492549119820508,1.47287452816087
CLI10207,0,1,52,1,2,1,2,1,64107,1248,50,1,134,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,3,-21.868752,4.7409863,-1.1092075325763915,0.05362439262576643
CLI10208,1,0,21,0,0,0,5,3,23259,1581,30,0,64,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,2,57.201042,38.009827,3.5259507675873105,0.7103678914079906
CLI10209,0,0,20,0,0,0,1,3,12477,1857,30,1,108,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,87.003334,21.418537,3.3716238184104728,-1.2077679867472841
CLI1021,1,1,54,1,2,2,4,1,126658,117,80,1,193,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,-67.3147,23.853926,-2.673764739963147,1.6026418891867287
CLI10210,0,1,87,0,2,2,2,0,115179,1052,120,0,283,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,-102.15409,-6.425844,-4.298098497586146,0.43967961320461135
CLI10211,0,0,21,0,0,0,4,3,17979,2064,30,0,298,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,63.013145,61.017956,3.6604113863535295,0.2248753439112087
CLI10212,0,1,53,1,2,0,3,1,62939,1717,80,1,399,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,-54.600212,-37.793137,-0.8941548834246881,-0.49787077338768904
CLI10213,1,1,57,1,2,1,3,1,116507,1541,80,0,362,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,-80.86415,4.683734,-1.9712638119257635,0.21075265720580247
CLI10214,1,0,25,0,0,0,4,3,20114,2271,30,0,382,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,62.865795,64.32777,3.6160251108464267,0.2165446086082509
CLI10215,0,1,64,1,2,0,1,1,107111,1561,50,0,316,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,4,-48.75782,-70.69676,-1.595912313073459,-1.4388887468334708
CLI10216,0,1,76,1,2,0,1,1,52694,1228,50,0,310,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,4,-30.447645,-31.55918,-1.3321947435749149,-1.21948836428065
CLI10217,1,1,41,1,1,0,1,2,92439,1767,50,0,586,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,29.34648,-31.41371,0.46475439619974745,-1.3614080159564994
CLI10218,0,0,33,0,1,0,3,2,22939,133,30,0,77,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,16.858952,-6.037269,1.343916891652448,-0.21947516488046984
CLI1022,1,0,25,0,0,0,5,3,20965,1029,30,0,141,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,2,61.603096,35.28277,3.2500185641806,0.7385709743950526
CLI10220,0,0,43,1,2,0,2,2,39385,1146,50,0,570,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4,8.157454,-26.840893,0.4397998216791394,-0.8740205420117241
CLI10221,1,1,47,1,2,0,2,1,96043,876,50,1,157,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,-36.905678,-28.621836,-1.1124136823257231,-0.8728352536211813
CLI10222,0,0,35,0,1,0,1,2,26701,133,30,1,345,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4,11.584567,-9.955683,1.0583108827502308,-1.1965914283823904
CLI10224,0,0,33,0,1,0,3,2,23171,1928,30,1,325,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,46.31062,-63.45717,1.9997736958607115,-0.27779713939756573
CLI10225,0,1,45,0,2,0,2,1,74707,1698,30,1,147,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,4,-24.355349,-27.807661,-0.3444949703140338,-0.7545322827739378
CLI10226,1,1,54,1,2,1,2,1,90484,1502,50,0,351,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,-42.132935,27.781065,-1.447592424046848,-0.07175625292171658
CLI10227,1,1,73,0,2,0,3,1,98252,1052,30,1,142,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,4,-18.861715,-24.346504,-1.4159462388799162,-0.28465156072839637
CLI10228,0,1,74,1,2,0,2,1,76622,1482,50,0,219,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,4,-31.33171,-22.857788,-1.3446039051085923,-0.8108903810662969
CLI10229,1,0,33,1,1,0,2,2,28639,1238,30,1,139,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,33.22612,-77.49556,1.5904355547519033,-0.7550578987531356
CLI1023,0,1,47,1,2,1,3,1,124410,583,80,0,393,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,-76.22323,11.680397,-2.1618010324837216,0.20943788536724675
CLI10230,0,0,43,1,2,0,1,2,32086,1146,30,1,222,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4,10.194999,-26.363306,0.6105281633484045,-1.250140303161633
CLI10232,0,1,63,1,2,1,5,1,72707,915,30,1,211,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4,3,-9.7187,38.161537,-1.2073499203237068,1.5468865726829377
CLI10233,1,1,69,1,2,2,1,1,83674,1482,50,0,302,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,-17.529762,78.11754,-2.092690591338665,0.37140545960714266
CLI10234,0,1,57,0,2,2,3,1,123831,1756,200,0,267,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,-101.92053,15.312414,-3.3669676521638525,0.5465112708900649
CLI10235,1,1,67,1,2,1,2,1,53934,1561,50,0,482,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,3,-39.312214,38.380318,-1.3572646345882342,0.04011453810030789
CLI10236,1,1,39,1,1,0,2,2,28343,1721,30,1,329,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,31.077421,-22.334557,1.4647952615061204,-0.6135412055300735
CLI10237,1,1,57,1,2,1,2,1,51843,896,50,1,250,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,3,-34.26655,30.862215,-1.334709291574002,0.05678151898043973
CLI10238,0,1,50,1,2,2,2,1,42563,1091,50,0,76,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,3,-14.449967,75.05953,-1.238815063800287,0.9612899957848494
CLI10239,1,1,41,1,1,1,2,2,125202,1928,50,0,246,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2,15.653028,40.715626,-0.07263066520749964,-0.1263086601301075
CLI1024,0,0,24,0,0,0,7,3,21094,2306,30,1,262,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,51.391792,26.640072,3.938397578805167,1.6650249803815413
CLI10240,0,1,50,1,2,1,2,1,62926,1482,50,0,104,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,3,-21.58007,4.161046,-0.9620379389163721,0.04725466688743157
CLI10241,0,1,61,1,2,1,1,1,74579,1287,50,0,127,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,3,-23.655884,7.020013,-1.5239855455789724,-0.4513895656029363
CLI10242,0,1,54,1,2,1,1,1,46543,622,50,1,394,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,3,-18.439606,10.457518,-1.3004949804474726,-0.3604651092300136
CLI10244,0,1,43,1,2,2,2,2,101069,1031,50,1,379,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,2,12.675694,58.757027,-1.1109060358894145,0.8018298846142422
CLI10245,1,0,20,0,0,0,3,3,20051,1823,30,0,255,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,96.04761,28.75844,3.4760716767201774,-0.2585486750580606
CLI10246,1,1,47,0,2,1,3,1,43327,857,30,0,507,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4,3,-23.936405,41.57269,-0.7241067972725426,0.6437052277225842
CLI10247,1,1,55,0,2,1,4,1,54201,681,30,1,190,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,3,-6.877383,15.976628,-0.896709291329174,1.159339612980817
