ID,Genero,Casado,Edad,Graduado,Experiencia_laboral,Gastoscore,Family_Size,Generacion,Ingresos_anuales_brutos,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Campaña__0,Campaña__1,Campaña__3,Campaña__4,Campaña__5,Cluster_PCA,Profesion,Zona
CLI10178,Masculino,Sí,50,Sí,+20annos,Medio,3,Generacion X,75329,1385,80,Sí,187,1,0,0,0,0,4,Técnico,Sur
CLI10179,Masculino,Sí,44,Sí,+20annos,Medio,5,Generacion X,54941,732,30,No,112,1,0,0,0,0,4,Técnico,Sur
CLI1018,Masculino,Sí,65,Sí,+20annos,Medio,3,Generacion X,44490,955,30,No,524,0,0,0,1,0,4,Otros,Sur
CLI10180,Femenino,Sí,66,Sí,+20annos,Medio,2,Generacion X,42980,1385,50,No,361,0,0,0,0,1,2,Servicios,Levante
CLI10181,Femenino,Sí,41,Sí,10-20annos,Medio,4,Millennials,89677,1146,30,Sí,253,1,0,0,0,0,4,Técnico,Noroeste
CLI10182,Masculino,Sí,76,No,+20annos,Alto,1,Generacion X,38381,564,30,No,287,1,0,0,0,0,1,Empresarial,Sur
CLI10183,Femenino,Sí,64,Sí,+20annos,Alto,4,Generacion X,90722,681,80,No,206,1,0,0,0,0,1,Servicios,Noreste
CLI10184,Masculino,Sí,57,Sí,+20annos,Bajo,1,Generacion X,36066,1717,50,Sí,251,1,0,0,0,0,2,Servicios,Noreste
CLI10185,Masculino,No,22,No,<10annos,Bajo,5,Generacion Z,18267,1823,30,Sí,134,1,0,0,0,0,3,Funcionario,Noroeste
CLI10188,Masculino,No,21,No,<10annos,Bajo,3,Generacion Z,12761,2823,30,No,219,1,0,0,0,0,3,Funcionario,Sur
CLI10189,Femenino,Sí,58,Sí,+20annos,Medio,5,Generacion X,115807,994,30,No,231,1,0,0,0,0,4,Servicios,Norte
CLI1019,Femenino,Sí,66,Sí,+20annos,Bajo,3,Generacion X,67634,115,80,No,111,1,0,0,0,0,2,Servicios,Norte
CLI10190,Femenino,Sí,65,Sí,+20annos,Bajo,1,Generacion X,38204,603,50,Sí,325,0,0,0,0,1,2,Construcción,Noreste
CLI10191,Femenino,Sí,67,Sí,+20annos,Medio,4,Generacion X,102091,1443,80,No,266,1,0,0,0,0,1,Servicios,Noroeste
CLI10192,Femenino,Sí,75,Sí,+20annos,Bajo,2,Generacion X,66969,74,50,Sí,217,1,0,0,0,0,2,Técnico,Noroeste
CLI10193,Masculino,No,22,No,<10annos,Bajo,3,Generacion Z,22581,1892,30,Sí,269,1,0,0,0,0,3,Funcionario,Noreste
CLI10194,Masculino,No,22,No,<10annos,Bajo,4,Generacion Z,16292,2409,30,Sí,282,1,0,0,0,0,3,Funcionario,Sur
CLI10196,Masculino,No,21,No,<10annos,Bajo,3,Generacion Z,17704,1685,30,No,460,0,0,1,0,0,3,Funcionario,Noroeste
CLI10197,Femenino,No,30,No,<10annos,Bajo,4,Millennials,29400,1215,30,Sí,180,1,0,0,0,0,3,Funcionario,Centro
CLI10198,Masculino,Sí,35,Sí,10-20annos,Bajo,2,Millennials,26083,1284,30,Sí,319,0,0,0,0,1,0,Servicios,Noreste
CLI10199,Femenino,Sí,74,Sí,+20annos,Medio,3,Generacion X,99085,1424,80,No,153,1,0,0,0,0,1,Servicios,Noroeste
CLI102,Masculino,Sí,66,Sí,+20annos,Medio,4,Generacion X,111087,16,80,No,51,1,0,0,0,0,1,Servicios,Noroeste
CLI1020,Masculino,Sí,76,No,+20annos,Bajo,3,Generacion X,46622,1267,30,Sí,173,1,0,0,0,0,2,Servicios,Norte
CLI10200,Masculino,No,30,No,<10annos,Bajo,3,Millennials,18319,1583,30,No,349,0,0,0,0,1,3,Otros,Centro
CLI10201,Masculino,Sí,79,Sí,+20annos,Bajo,1,Generacion Silenciosa,36960,642,50,No,234,1,0,0,0,0,2,Empresarial,Noroeste
CLI10202,Femenino,No,35,No,10-20annos,Bajo,5,Millennials,26125,1905,30,Sí,326,0,0,0,0,1,3,Técnico,Noreste
CLI10203,Femenino,No,31,No,<10annos,Bajo,2,Millennials,30396,1491,30,No,127,1,0,0,0,0,0,Servicios,Periferia
CLI10204,Masculino,Sí,32,Sí,10-20annos,Bajo,1,Millennials,25460,847,30,No,499,0,0,1,0,0,0,Funcionario,Noroeste
CLI10206,Femenino,Sí,57,Sí,+20annos,Medio,5,Generacion X,93294,1267,30,No,225,1,0,0,0,0,4,Servicios,Norte
CLI10207,Femenino,Sí,52,Sí,+20annos,Medio,2,Generacion X,64107,1248,50,Sí,134,1,0,0,0,0,2,Técnico,Centro
CLI10208,Masculino,No,21,No,<10annos,Bajo,5,Generacion Z,23259,1581,30,No,64,1,0,0,0,0,3,Funcionario,Noroeste
CLI10209,Femenino,No,20,No,<10annos,Bajo,1,Generacion Z,12477,1857,30,Sí,108,1,0,0,0,0,3,Funcionario,Centro
CLI1021,Masculino,Sí,54,Sí,+20annos,Alto,4,Generacion X,126658,117,80,Sí,193,1,0,0,0,0,1,Empresarial,Noreste
CLI10210,Femenino,Sí,87,No,+20annos,Alto,2,Generacion Silenciosa,115179,1052,120,No,283,1,0,0,0,0,1,Servicios,Norte
CLI10211,Femenino,No,21,No,<10annos,Bajo,4,Generacion Z,17979,2064,30,No,298,1,0,0,0,0,3,Funcionario,Periferia
CLI10212,Femenino,Sí,53,Sí,+20annos,Bajo,3,Generacion X,62939,1717,80,Sí,399,0,0,1,0,0,2,Servicios,Norte
CLI10213,Masculino,Sí,57,Sí,+20annos,Medio,3,Generacion X,116507,1541,80,No,362,0,0,0,0,1,1,Servicios,Noroeste
CLI10214,Masculino,No,25,No,<10annos,Bajo,4,Generacion Z,20114,2271,30,No,382,0,0,1,0,0,3,Funcionario,Centro
CLI10215,Femenino,Sí,64,Sí,+20annos,Bajo,1,Generacion X,107111,1561,50,No,316,0,0,0,0,1,2,Servicios,Sur
CLI10216,Femenino,Sí,76,Sí,+20annos,Bajo,1,Generacion X,52694,1228,50,No,310,0,0,0,0,1,2,Técnico,Norte
CLI10217,Masculino,Sí,41,Sí,10-20annos,Bajo,1,Millennials,92439,1767,50,No,586,0,1,0,0,0,0,Otros,Noreste
CLI10218,Femenino,No,33,No,10-20annos,Bajo,3,Millennials,22939,133,30,No,77,1,0,0,0,0,0,Funcionario,Noreste
CLI1022,Masculino,No,25,No,<10annos,Bajo,5,Generacion Z,20965,1029,30,No,141,1,0,0,0,0,3,Funcionario,Noroeste
CLI10220,Femenino,No,43,Sí,+20annos,Bajo,2,Millennials,39385,1146,50,No,570,0,0,0,1,0,0,Técnico,Norte
CLI10221,Masculino,Sí,47,Sí,+20annos,Bajo,2,Generacion X,96043,876,50,Sí,157,1,0,0,0,0,2,Otros,Sur
CLI10222,Femenino,No,35,No,10-20annos,Bajo,1,Millennials,26701,133,30,Sí,345,0,0,0,0,1,0,Técnico,Sur
CLI10224,Femenino,No,33,No,10-20annos,Bajo,3,Millennials,23171,1928,30,Sí,325,0,0,0,0,1,0,Funcionario,Levante
CLI10225,Femenino,Sí,45,No,+20annos,Bajo,2,Generacion X,74707,1698,30,Sí,147,1,0,0,0,0,2,Técnico,Noreste
CLI10226,Masculino,Sí,54,Sí,+20annos,Medio,2,Generacion X,90484,1502,50,No,351,0,0,0,0,1,2,Servicios,Noreste
CLI10227,Masculino,Sí,73,No,+20annos,Bajo,3,Generacion X,98252,1052,30,Sí,142,1,0,0,0,0,2,Empresarial,Centro
CLI10228,Femenino,Sí,74,Sí,+20annos,Bajo,2,Generacion X,76622,1482,50,No,219,1,0,0,0,0,2,Técnico,Centro
CLI10229,Masculino,No,33,Sí,10-20annos,Bajo,2,Millennials,28639,1238,30,Sí,139,1,0,0,0,0,0,Funcionario,Levante
CLI1023,Femenino,Sí,47,Sí,+20annos,Medio,3,Generacion X,124410,583,80,No,393,0,0,1,0,0,1,Servicios,Periferia
CLI10230,Femenino,No,43,Sí,+20annos,Bajo,1,Millennials,32086,1146,30,Sí,222,1,0,0,0,0,0,Técnico,Noroeste
CLI10232,Femenino,Sí,63,Sí,+20annos,Medio,5,Generacion X,72707,915,30,Sí,211,1,0,0,0,0,4,Servicios,Noroeste
CLI10233,Masculino,Sí,69,Sí,+20annos,Alto,1,Generacion X,83674,1482,50,No,302,0,0,0,0,1,1,Empresarial,Sur
CLI10234,Femenino,Sí,57,No,+20annos,Alto,3,Generacion X,123831,1756,200,No,267,1,0,0,0,0,1,Construcción,Sur
CLI10235,Masculino,Sí,67,Sí,+20annos,Medio,2,Generacion X,53934,1561,50,No,482,0,0,1,0,0,2,Servicios,Sur
CLI10236,Masculino,Sí,39,Sí,10-20annos,Bajo,2,Millennials,28343,1721,30,Sí,329,0,0,0,0,1,0,Otros,Noroeste
CLI10237,Masculino,Sí,57,Sí,+20annos,Medio,2,Generacion X,51843,896,50,Sí,250,1,0,0,0,0,2,Servicios,Centro
CLI10238,Femenino,Sí,50,Sí,+20annos,Alto,2,Generacion X,42563,1091,50,No,76,1,0,0,0,0,4,Técnico,Norte
CLI10239,Masculino,Sí,41,Sí,10-20annos,Medio,2,Millennials,125202,1928,50,No,246,1,0,0,0,0,2,Otros,Noroeste
CLI1024,Femenino,No,24,No,<10annos,Bajo,7,Generacion Z,21094,2306,30,Sí,262,1,0,0,0,0,3,Funcionario,Sur
CLI10240,Femenino,Sí,50,Sí,+20annos,Medio,2,Generacion X,62926,1482,50,No,104,1,0,0,0,0,2,Técnico,Noreste
CLI10241,Femenino,Sí,61,Sí,+20annos,Medio,1,Generacion X,74579,1287,50,No,127,1,0,0,0,0,2,Técnico,Centro
CLI10242,Femenino,Sí,54,Sí,+20annos,Medio,1,Generacion X,46543,622,50,Sí,394,0,0,1,0,0,2,Técnico,Noroeste
CLI10244,Femenino,Sí,43,Sí,+20annos,Alto,2,Millennials,101069,1031,50,Sí,379,0,0,1,0,0,4,Técnico,Norte
CLI10245,Masculino,No,20,No,<10annos,Bajo,3,Generacion Z,20051,1823,30,No,255,1,0,0,0,0,3,Funcionario,Periferia
CLI10246,Masculino,Sí,47,No,+20annos,Medio,3,Generacion X,43327,857,30,No,507,0,0,0,1,0,4,Servicios,Centro
CLI10247,Masculino,Sí,55,No,+20annos,Medio,4,Generacion X,54201,681,30,Sí,190,1,0,0,0,0,4,Empresarial,Noroeste
CLI10248,Masculino,Sí,41,Sí,10-20annos,Medio,4,Millennials,126428,1859,200,No,324,0,0,0,0,1,1,Servicios,Noreste
CLI10249,Femenino,No,41,Sí,10-20annos,Bajo,1,Millennials,21726,939,30,No,90,1,0,0,0,0,0,Técnico,Centro
CLI1025,Masculino,No,32,No,10-20annos,Bajo,4,Millennials,25237,1077,30,Sí,366,0,0,1,0,0,0,Funcionario,Levante
CLI10250,Masculino,Sí,69,Sí,+20annos,Bajo,3,Generacion X,80549,1013,80,No,141,1,0,0,0,0,2,Otros,Levante
CLI10251,Masculino,Sí,91,Sí,+20annos,Bajo,2,Generacion Silenciosa,71830,1756,50,No,579,0,1,0,0,0,2,Servicios,Norte
CLI10252,Masculino,Sí,61,Sí,+20annos,Medio,3,Generacion X,60525,603,80,No,34,1,0,0,0,0,1,Servicios,Noreste
CLI10253,Masculino,Sí,78,Sí,+20annos,Bajo,3,Generacion X,34419,1326,30,Sí,151,1,0,0,0,0,2,Servicios,Noreste
CLI10254,Masculino,Sí,96,No,+20annos,Bajo,1,Generacion Silenciosa,75101,876,120,Sí,199,1,0,0,0,0,2,Servicios,Periferia
CLI10255,Femenino,Sí,54,Sí,+20annos,Medio,5,Generacion X,37061,1326,30,No,139,1,0,0,0,0,4,Otros,Levante
CLI10256,Masculino,Sí,30,No,<10annos,Bajo,4,Millennials,26092,1399,30,No,248,1,0,0,0,0,3,Técnico,Centro
CLI10257,Femenino,Sí,28,No,<10annos,Bajo,4,Millennials,27427,1305,30,Sí,298,1,0,0,0,0,3,Empresarial,Noreste
CLI10258,Masculino,Sí,46,No,+20annos,Bajo,2,Generacion X,36609,681,30,Sí,349,0,0,0,0,1,2,Funcionario,Centro
CLI10259,Femenino,Sí,73,Sí,+20annos,Bajo,2,Generacion X,86060,1639,50,No,235,1,0,0,0,0,2,Servicios,Noroeste
CLI1026,Masculino,Sí,29,Sí,<10annos,Bajo,2,Millennials,31110,2961,30,No,389,0,0,1,0,0,3,Empresarial,Centro
CLI10260,Femenino,No,35,Sí,10-20annos,Bajo,1,Millennials,22751,1767,30,No,117,1,0,0,0,0,0,Funcionario,Centro
CLI10261,Femenino,Sí,35,Sí,10-20annos,Bajo,2,Millennials,19804,939,30,No,184,1,0,0,0,0,0,Técnico,Centro
CLI10262,Femenino,Sí,41,No,10-20annos,Bajo,1,Millennials,84270,1261,120,Sí,300,1,0,0,0,0,2,Técnico,Noroeste
CLI10264,Femenino,No,36,Sí,10-20annos,Bajo,4,Millennials,26602,1123,30,No,184,1,0,0,0,0,0,Funcionario,Sur
CLI10265,Femenino,Sí,50,Sí,+20annos,Medio,2,Generacion X,95678,994,50,Sí,119,1,0,0,0,0,2,Construcción,Periferia
CLI10267,Femenino,Sí,41,Sí,10-20annos,Medio,3,Millennials,57412,1767,30,No,62,1,0,0,0,0,0,Servicios,Levante
CLI10268,Masculino,No,33,Sí,10-20annos,Bajo,4,Millennials,22470,893,30,Sí,183,1,0,0,0,0,0,Técnico,Sur
CLI10269,Masculino,No,34,Sí,10-20annos,Bajo,3,Millennials,18349,1514,30,No,110,1,0,0,0,0,0,Otros,Norte
CLI1027,Femenino,Sí,40,No,10-20annos,Medio,4,Millennials,83811,916,30,Sí,261,1,0,0,0,0,4,Servicios,Centro
CLI10270,Femenino,Sí,53,Sí,+20annos,Medio,4,Generacion X,100069,1717,80,No,321,0,0,0,0,1,1,Servicios,Centro
CLI10271,Masculino,No,34,Sí,10-20annos,Bajo,1,Millennials,21343,962,30,No,119,1,0,0,0,0,0,Funcionario,Centro
CLI10272,Femenino,Sí,40,Sí,10-20annos,Bajo,2,Millennials,43942,916,50,No,255,1,0,0,0,0,0,Técnico,Noroeste
CLI10273,Masculino,Sí,67,Sí,+20annos,Medio,6,Generacion X,49766,117,30,No,321,0,0,0,0,1,4,Otros,Norte
CLI10274,Femenino,Sí,91,No,+20annos,Alto,2,Generacion Silenciosa,107868,1658,120,Sí,118,1,0,0,0,0,1,Servicios,Sur
CLI10275,Masculino,Sí,85,No,+20annos,Alto,2,Generacion Silenciosa,121885,583,120,No,368,0,0,1,0,0,1,Servicios,Sur
CLI10276,Femenino,Sí,51,Sí,+20annos,Alto,3,Generacion X,124604,74,80,No,257,1,0,0,0,0,1,Servicios,Sur
CLI10277,Masculino,Sí,53,Sí,+20annos,Medio,3,Generacion X,128816,759,80,No,160,1,0,0,0,0,1,Técnico,Noreste
CLI10278,Masculino,No,21,No,<10annos,Bajo,5,Generacion Z,13750,2789,30,No,337,0,0,0,0,1,3,Funcionario,Noroeste
CLI10279,Masculino,No,23,No,<10annos,Bajo,3,Generacion Z,19722,1443,30,No,208,1,0,0,0,0,3,Funcionario,Periferia
CLI1028,Femenino,No,61,Sí,+20annos,Bajo,1,Generacion X,103487,117,50,Sí,353,0,0,0,0,1,2,Otros,Norte
CLI10280,Femenino,No,44,No,+20annos,Bajo,1,Generacion X,66433,962,30,No,264,1,0,0,0,0,2,Técnico,Sur
CLI10281,Masculino,No,30,No,<10annos,Bajo,5,Millennials,25993,1192,30,Sí,345,0,0,0,0,1,3,Funcionario,Norte
CLI10282,Femenino,Sí,54,No,+20annos,Bajo,1,Generacion X,43747,603,30,Sí,319,0,0,0,0,1,2,Empresarial,Noreste
CLI10284,Femenino,No,58,Sí,+20annos,Bajo,1,Generacion X,126353,1756,50,No,55,1,0,0,0,0,2,Otros,Periferia
CLI10285,Masculino,No,32,Sí,10-20annos,Bajo,1,Millennials,26992,156,30,No,232,1,0,0,0,0,0,Servicios,Noroeste
CLI10286,Masculino,No,25,No,<10annos,Bajo,4,Generacion Z,31644,1926,30,Sí,259,1,0,0,0,0,3,Funcionario,Sur
CLI10287,Masculino,Sí,92,Sí,+20annos,Alto,2,Generacion Silenciosa,40637,818,50,No,420,0,0,1,0,0,1,Servicios,Centro
CLI10288,Masculino,No,42,Sí,+20annos,Bajo,4,Millennials,43909,1353,30,No,553,0,1,0,0,0,0,Otros,Centro
CLI10289,Masculino,No,29,Sí,<10annos,Bajo,2,Millennials,20874,2202,30,No,596,0,0,0,1,0,0,Técnico,Noroeste
CLI1029,Femenino,Sí,65,Sí,+20annos,Bajo,1,Generacion X,75992,994,50,Sí,292,1,0,0,0,0,2,Técnico,Centro
CLI10290,Femenino,No,21,No,<10annos,Bajo,4,Generacion Z,16606,1857,30,No,227,1,0,0,0,0,3,Funcionario,Norte
CLI10292,Masculino,Sí,22,No,<10annos,Bajo,2,Generacion Z,15837,2064,30,Sí,278,1,0,0,0,0,3,Otros,Periferia
CLI10293,Masculino,Sí,40,Sí,10-20annos,Bajo,3,Millennials,88397,1905,30,Sí,354,0,0,0,0,1,0,Funcionario,Noreste
CLI10294,Masculino,No,20,No,<10annos,Bajo,3,Generacion Z,14480,2858,30,No,336,0,0,0,0,1,3,Funcionario,Levante
CLI10295,Femenino,No,22,No,<10annos,Bajo,4,Generacion Z,12584,2651,30,No,135,1,0,0,0,0,3,Funcionario,Noroeste
CLI10296,Femenino,No,20,No,<10annos,Bajo,4,Generacion Z,13765,2444,30,No,521,0,0,0,1,0,3,Empresarial,Noroeste
CLI10297,Masculino,Sí,35,No,10-20annos,Medio,2,Millennials,26497,202,30,No,485,0,0,1,0,0,0,Servicios,Norte
CLI10298,Femenino,No,20,No,<10annos,Bajo,4,Generacion Z,18468,1098,30,No,130,1,0,0,0,0,3,Funcionario,Periferia
CLI10299,Masculino,No,20,No,<10annos,Bajo,2,Generacion Z,21028,165,30,No,577,0,0,0,1,0,3,Funcionario,Sur
CLI103,Masculino,Sí,75,No,+20annos,Alto,7,Generacion X,28531,1482,30,Sí,142,1,0,0,0,0,4,Empresarial,Noroeste
CLI1030,Femenino,Sí,91,Sí,+20annos,Alto,2,Generacion Silenciosa,58680,115,50,No,300,1,0,0,0,0,1,Servicios,Periferia
CLI10300,Femenino,No,23,No,<10annos,Bajo,4,Generacion Z,20978,2651,30,No,102,1,0,0,0,0,3,Funcionario,Noroeste
CLI10301,Femenino,Sí,83,Sí,+20annos,Alto,2,Generacion Silenciosa,90893,72,50,No,486,0,0,1,0,0,1,Servicios,Levante
CLI10302,Masculino,Sí,41,Sí,10-20annos,Medio,2,Millennials,126893,1905,50,No,348,0,0,0,0,1,2,Técnico,Norte
CLI10303,Femenino,Sí,39,Sí,10-20annos,Bajo,3,Millennials,23456,1008,30,No,115,1,0,0,0,0,0,Técnico,Periferia
CLI10304,Masculino,No,22,No,<10annos,Bajo,3,Generacion Z,16098,2892,30,Sí,179,1,0,0,0,0,3,Funcionario,Noroeste
CLI10306,Masculino,No,36,No,10-20annos,Bajo,4,Millennials,24750,1054,30,Sí,276,1,0,0,0,0,0,Funcionario,Levante
CLI10307,Masculino,Sí,64,Sí,+20annos,Bajo,3,Generacion X,109775,798,80,No,175,1,0,0,0,0,2,Servicios,Periferia
CLI10308,Masculino,No,22,No,<10annos,Bajo,5,Generacion Z,16362,1029,30,No,228,1,0,0,0,0,3,Funcionario,Noreste
CLI10309,Masculino,Sí,55,Sí,+20annos,Medio,2,Generacion X,39417,583,50,No,152,1,0,0,0,0,2,Servicios,Centro
CLI1031,Femenino,No,61,Sí,+20annos,Bajo,1,Generacion X,91443,1326,50,Sí,129,1,0,0,0,0,2,Técnico,Noroeste
CLI10310,Femenino,No,56,Sí,+20annos,Bajo,1,Generacion X,88356,1346,50,No,564,0,1,0,0,0,2,Construcción,Noreste
CLI10311,Femenino,No,30,No,<10annos,Bajo,3,Millennials,23523,1744,30,Sí,275,1,0,0,0,0,3,Funcionario,Levante
CLI10312,Femenino,Sí,64,Sí,+20annos,Medio,2,Generacion X,43710,1561,50,No,456,0,0,1,0,0,2,Técnico,Noroeste
CLI10313,Masculino,Sí,68,No,+20annos,Bajo,2,Generacion X,73987,896,30,No,346,0,0,0,0,1,2,Empresarial,Sur
CLI10314,Masculino,Sí,87,Sí,+20annos,Alto,2,Generacion Silenciosa,23986,1424,30,No,300,1,0,0,0,0,1,Empresarial,Noroeste
CLI10315,Femenino,No,21,No,<10annos,Bajo,4,Generacion Z,16653,2996,30,Sí,164,1,0,0,0,0,3,Funcionario,Levante
CLI10316,Femenino,No,36,No,10-20annos,Bajo,1,Millennials,28277,1514,30,No,381,0,0,1,0,0,0,Técnico,Centro
CLI10317,Masculino,Sí,40,Sí,10-20annos,Medio,2,Millennials,37963,939,50,No,378,0,0,1,0,0,0,Servicios,Noroeste
CLI10318,Femenino,Sí,32,Sí,10-20annos,Bajo,2,Millennials,26252,962,30,No,296,1,0,0,0,0,0,Funcionario,Periferia
CLI1032,Masculino,Sí,58,Sí,+20annos,Medio,3,Generacion X,39553,583,30,No,254,1,0,0,0,0,4,Servicios,Levante
CLI10320,Femenino,No,24,No,<10annos,Bajo,4,Generacion Z,21885,1512,30,No,532,0,0,0,1,0,3,Funcionario,Noroeste
CLI10321,Masculino,No,23,No,<10annos,Bajo,3,Generacion Z,12329,1892,30,Sí,269,1,0,0,0,0,3,Funcionario,Sur
CLI10322,Masculino,No,24,No,<10annos,Bajo,3,Generacion Z,19407,1305,30,No,401,0,0,1,0,0,3,Funcionario,Noreste
CLI10323,Masculino,No,31,Sí,<10annos,Bajo,3,Millennials,28539,1836,30,No,510,0,0,0,1,0,0,Servicios,Periferia
CLI10324,Femenino,Sí,53,Sí,+20annos,Medio,4,Generacion X,93158,759,80,No,293,1,0,0,0,0,1,Servicios,Centro
CLI10325,Masculino,Sí,53,Sí,+20annos,Medio,2,Generacion X,27604,1033,30,Sí,260,1,0,0,0,0,4,Técnico,Levante
CLI10326,Masculino,Sí,73,No,+20annos,Bajo,3,Generacion X,128917,1013,200,No,76,1,0,0,0,0,1,Servicios,Noreste
CLI10327,Femenino,Sí,52,Sí,+20annos,Bajo,4,Generacion X,44500,1756,30,Sí,319,0,0,0,0,1,4,Construcción,Periferia
CLI10328,Femenino,Sí,75,Sí,+20annos,Alto,4,Generacion X,59252,1482,80,No,78,1,0,0,0,0,1,Servicios,Periferia
CLI1033,Masculino,Sí,68,Sí,+20annos,Medio,3,Generacion X,57588,642,80,Sí,352,0,0,0,0,1,1,Servicios,Norte
CLI10330,Femenino,Sí,65,No,+20annos,Bajo,1,Generacion X,117666,1385,120,No,259,1,0,0,0,0,2,Servicios,Norte
CLI10331,Masculino,Sí,42,Sí,+20annos,Medio,2,Millennials,43645,686,50,No,502,0,0,0,1,0,4,Técnico,Noreste
CLI10332,Femenino,Sí,84,No,+20annos,Alto,2,Generacion Silenciosa,21617,117,30,No,557,0,0,0,1,0,1,Servicios,Sur
CLI10333,Femenino,Sí,44,Sí,+20annos,Bajo,2,Generacion X,69106,1813,50,No,260,1,0,0,0,0,2,Técnico,Noreste
CLI10334,Femenino,Sí,54,Sí,+20annos,Alto,2,Generacion X,103305,158,50,No,502,0,1,0,0,0,1,Técnico,Noroeste
CLI10335,Femenino,No,36,No,10-20annos,Bajo,1,Millennials,24610,1192,30,No,445,0,0,1,0,0,0,Construcción,Noreste
CLI10336,Masculino,No,20,No,<10annos,Bajo,1,Generacion Z,23484,2444,30,No,578,0,0,0,1,0,3,Funcionario,Periferia
CLI10337,Femenino,Sí,76,Sí,+20annos,Alto,2,Generacion X,101575,117,50,No,504,0,0,0,1,0,1,Servicios,Sur
CLI1034,Masculino,Sí,80,No,+20annos,Alto,3,Generacion Silenciosa,25836,1385,30,Sí,241,1,0,0,0,0,1,Empresarial,Noroeste
CLI10341,Masculino,Sí,40,Sí,10-20annos,Bajo,1,Millennials,87912,1353,50,No,343,0,0,0,0,1,0,Funcionario,Sur
CLI10342,Femenino,Sí,74,Sí,+20annos,Medio,2,Generacion X,76354,1697,50,No,216,1,0,0,0,0,1,Servicios,Norte
CLI10343,Femenino,Sí,41,Sí,10-20annos,Medio,3,Millennials,115319,1836,30,No,265,1,0,0,0,0,4,Servicios,Noroeste
CLI10344,Femenino,No,29,No,<10annos,Bajo,1,Millennials,19983,2961,30,No,434,0,0,1,0,0,0,Funcionario,Sur
CLI10345,Masculino,Sí,56,Sí,+20annos,Medio,4,Generacion X,118388,1463,80,Sí,215,1,0,0,0,0,1,Técnico,Norte
CLI10346,Femenino,Sí,74,Sí,+20annos,Bajo,2,Generacion X,28328,622,30,No,111,1,0,0,0,0,2,Servicios,Norte
CLI10347,Femenino,No,32,Sí,10-20annos,Bajo,4,Millennials,26294,939,30,No,262,1,0,0,0,0,0,Otros,Sur
CLI10348,Femenino,Sí,84,Sí,+20annos,Bajo,2,Generacion Silenciosa,124023,1404,50,No,198,1,0,0,0,0,2,Servicios,Noroeste
CLI10349,Masculino,Sí,95,Sí,+20annos,Bajo,1,Generacion Silenciosa,61575,857,50,No,321,0,0,0,0,1,2,Servicios,Noroeste
CLI1035,Masculino,Sí,50,No,+20annos,Alto,4,Generacion X,75442,158,30,No,239,1,0,0,0,0,4,Técnico,Noroeste
CLI10350,Femenino,Sí,56,Sí,+20annos,Medio,2,Generacion X,39653,994,50,No,384,0,0,1,0,0,2,Construcción,Norte
CLI10351,Masculino,Sí,39,Sí,10-20annos,Bajo,2,Millennials,24059,1813,30,Sí,233,1,0,0,0,0,0,Otros,Noroeste
CLI10352,Masculino,No,33,No,10-20annos,Bajo,2,Millennials,24594,1468,30,No,323,0,0,0,0,1,0,Técnico,Centro
CLI10353,Masculino,Sí,52,Sí,+20annos,Medio,2,Generacion X,66135,1189,50,No,282,1,0,0,0,0,2,Técnico,Noroeste
CLI10354,Masculino,Sí,89,No,+20annos,Bajo,1,Generacion Silenciosa,33052,1306,30,Sí,386,0,0,1,0,0,2,Servicios,Sur
CLI10355,Femenino,Sí,94,No,+20annos,Bajo,1,Generacion Silenciosa,61656,1072,30,Sí,190,1,0,0,0,0,2,Servicios,Periferia
CLI10357,Femenino,No,23,No,<10annos,Bajo,3,Generacion Z,20031,2961,30,No,70,1,0,0,0,0,3,Funcionario,Noreste
CLI10361,Femenino,No,45,No,+20annos,Bajo,1,Generacion X,100639,1514,120,Sí,166,1,0,0,0,0,2,Técnico,Periferia
CLI10362,Masculino,No,20,No,<10annos,Bajo,3,Generacion Z,12730,2064,30,Sí,336,0,0,0,0,1,3,Funcionario,Sur
CLI10364,Masculino,Sí,67,Sí,+20annos,Bajo,1,Generacion X,63188,1424,50,No,405,0,1,0,0,0,2,Servicios,Centro
CLI10366,Masculino,No,34,No,10-20annos,Bajo,5,Millennials,29184,1146,30,No,424,0,0,1,0,0,0,Funcionario,Centro
CLI10367,Masculino,Sí,90,Sí,+20annos,Alto,2,Generacion Silenciosa,49559,1697,50,No,344,0,0,0,0,1,1,Servicios,Centro
CLI10368,Masculino,Sí,92,No,+20annos,Alto,2,Generacion Silenciosa,91466,1111,120,No,320,0,0,0,0,1,1,Empresarial,Noreste
CLI10369,Masculino,Sí,45,Sí,+20annos,Bajo,2,Generacion X,52405,87,50,Sí,251,1,0,0,0,0,2,Otros,Noroeste
CLI1037,Masculino,No,31,Sí,<10annos,Bajo,4,Millennials,24193,202,30,No,368,0,0,1,0,0,0,Funcionario,Centro
CLI10370,Femenino,Sí,73,Sí,+20annos,Medio,2,Generacion X,88719,1287,50,Sí,158,1,0,0,0,0,1,Servicios,Noroeste
CLI10371,Masculino,Sí,63,Sí,+20annos,Bajo,2,Generacion X,92590,759,50,No,94,1,0,0,0,0,2,Servicios,Centro
CLI10372,Masculino,No,22,No,<10annos,Bajo,4,Generacion Z,12245,995,30,No,577,0,0,0,1,0,3,Funcionario,Centro
