ID,Genero,Casado,Edad,Graduado,Experiencia_laboral,Gastoscore,Family_Size,anno_nacimiento,Generacion,Ingresos_anuales_brutos,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Profesion_Construcción,Profesion_Empresarial,Profesion_Funcionario,Profesion_Otros,Profesion_Servicios,Profesion_Técnico,Zona_Centro,Zona_Levante,Zona_Noreste,Zona_Noroeste,Zona_Norte,Zona_Periferia,Zona_Sur,Campaña__0,Campaña__1,Campaña__3,Campaña__4,Campaña__5
CLI10172,0,1,74,1,2,0,1,1950,1,32236,1678,30,0,251,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
CLI10173,1,1,85,1,2,2,2,1939,0,41602,1502,50,0,284,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI10174,1,1,51,1,2,1,3,1973,1,81028,857,80,0,490,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
CLI10175,0,1,57,1,2,1,4,1967,1,60728,74,80,0,178,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI10176,1,1,74,0,2,0,1,1950,1,56887,1502,30,0,545,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
CLI10177,1,1,68,1,2,1,4,1956,1,33016,1091,30,0,149,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
CLI10178,1,1,50,1,2,1,3,1974,1,75329,1385,80,1,187,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
CLI10179,1,1,44,1,2,1,5,1980,1,54941,732,30,0,112,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
CLI1018,1,1,65,1,2,1,3,1959,1,44490,955,30,0,524,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CLI10180,0,1,66,1,2,1,2,1958,1,42980,1385,50,0,361,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
CLI10181,0,1,41,1,1,1,4,1983,2,89677,1146,30,1,253,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CLI10182,1,1,76,0,2,2,1,1948,1,38381,564,30,0,287,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI10183,0,1,64,1,2,2,4,1960,1,90722,681,80,0,206,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI10184,1,1,57,1,2,0,1,1967,1,36066,1717,50,1,251,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI10185,1,0,22,0,0,0,5,2002,3,18267,1823,30,1,134,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI10188,1,0,21,0,0,0,3,2003,3,12761,2823,30,0,219,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI10189,0,1,58,1,2,1,5,1966,1,115807,994,30,0,231,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI1019,0,1,66,1,2,0,3,1958,1,67634,115,80,0,111,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI10190,0,1,65,1,2,0,1,1959,1,38204,603,50,1,325,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CLI10191,0,1,67,1,2,1,4,1957,1,102091,1443,80,0,266,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI10192,0,1,75,1,2,0,2,1949,1,66969,74,50,1,217,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CLI10193,1,0,22,0,0,0,3,2002,3,22581,1892,30,1,269,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI10194,1,0,22,0,0,0,4,2002,3,16292,2409,30,1,282,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI10196,1,0,21,0,0,0,3,2003,3,17704,1685,30,0,460,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI10197,0,0,30,0,0,0,4,1994,2,29400,1215,30,1,180,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI10198,1,1,35,1,1,0,2,1989,2,26083,1284,30,1,319,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
CLI10199,0,1,74,1,2,1,3,1950,1,99085,1424,80,0,153,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI102,1,1,66,1,2,1,4,1958,1,111087,16,80,0,51,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1020,1,1,76,0,2,0,3,1948,1,46622,1267,30,1,173,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI10200,1,0,30,0,0,0,3,1994,2,18319,1583,30,0,349,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CLI10201,1,1,79,1,2,0,1,1945,0,36960,642,50,0,234,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI10202,0,0,35,0,1,0,5,1989,2,26125,1905,30,1,326,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CLI10203,0,0,31,0,0,0,2,1993,2,30396,1491,30,0,127,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI10204,1,1,32,1,1,0,1,1992,2,25460,847,30,0,499,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI10206,0,1,57,1,2,1,5,1967,1,93294,1267,30,0,225,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI10207,0,1,52,1,2,1,2,1972,1,64107,1248,50,1,134,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
CLI10208,1,0,21,0,0,0,5,2003,3,23259,1581,30,0,64,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI10209,0,0,20,0,0,0,1,2004,3,12477,1857,30,1,108,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI1021,1,1,54,1,2,2,4,1970,1,126658,117,80,1,193,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI10210,0,1,87,0,2,2,2,1937,0,115179,1052,120,0,283,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI10211,0,0,21,0,0,0,4,2003,3,17979,2064,30,0,298,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI10212,0,1,53,1,2,0,3,1971,1,62939,1717,80,1,399,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
CLI10213,1,1,57,1,2,1,3,1967,1,116507,1541,80,0,362,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI10214,1,0,25,0,0,0,4,1999,3,20114,2271,30,0,382,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
CLI10215,0,1,64,1,2,0,1,1960,1,107111,1561,50,0,316,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
CLI10216,0,1,76,1,2,0,1,1948,1,52694,1228,50,0,310,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CLI10217,1,1,41,1,1,0,1,1983,2,92439,1767,50,0,586,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CLI10218,0,0,33,0,1,0,3,1991,2,22939,133,30,0,77,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI1022,1,0,25,0,0,0,5,1999,3,20965,1029,30,0,141,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI10220,0,0,43,1,2,0,2,1981,2,39385,1146,50,0,570,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CLI10221,1,1,47,1,2,0,2,1977,1,96043,876,50,1,157,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI10222,0,0,35,0,1,0,1,1989,2,26701,133,30,1,345,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
CLI10224,0,0,33,0,1,0,3,1991,2,23171,1928,30,1,325,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CLI10225,0,1,45,0,2,0,2,1979,1,74707,1698,30,1,147,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
CLI10226,1,1,54,1,2,1,2,1970,1,90484,1502,50,0,351,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
CLI10227,1,1,73,0,2,0,3,1951,1,98252,1052,30,1,142,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI10228,0,1,74,1,2,0,2,1950,1,76622,1482,50,0,219,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
CLI10229,1,0,33,1,1,0,2,1991,2,28639,1238,30,1,139,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI1023,0,1,47,1,2,1,3,1977,1,124410,583,80,0,393,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
CLI10230,0,0,43,1,2,0,1,1981,2,32086,1146,30,1,222,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CLI10232,0,1,63,1,2,1,5,1961,1,72707,915,30,1,211,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI10233,1,1,69,1,2,2,1,1955,1,83674,1482,50,0,302,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CLI10234,0,1,57,0,2,2,3,1967,1,123831,1756,200,0,267,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI10235,1,1,67,1,2,1,2,1957,1,53934,1561,50,0,482,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
CLI10236,1,1,39,1,1,0,2,1985,2,28343,1721,30,1,329,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI10237,1,1,57,1,2,1,2,1967,1,51843,896,50,1,250,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI10238,0,1,50,1,2,2,2,1974,1,42563,1091,50,0,76,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
CLI10239,1,1,41,1,1,1,2,1983,2,125202,1928,50,0,246,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1024,0,0,24,0,0,0,7,2000,3,21094,2306,30,1,262,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI10240,0,1,50,1,2,1,2,1974,1,62926,1482,50,0,104,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
CLI10241,0,1,61,1,2,1,1,1963,1,74579,1287,50,0,127,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
CLI10242,0,1,54,1,2,1,1,1970,1,46543,622,50,1,394,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
CLI10244,0,1,43,1,2,2,2,1981,2,101069,1031,50,1,379,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
CLI10245,1,0,20,0,0,0,3,2004,3,20051,1823,30,0,255,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI10246,1,1,47,0,2,1,3,1977,1,43327,857,30,0,507,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
CLI10247,1,1,55,0,2,1,4,1969,1,54201,681,30,1,190,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI10248,1,1,41,1,1,1,4,1983,2,126428,1859,200,0,324,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
CLI10249,0,0,41,1,1,0,1,1983,2,21726,939,30,0,90,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
CLI1025,1,0,32,0,1,0,4,1992,2,25237,1077,30,1,366,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
CLI10250,1,1,69,1,2,0,3,1955,1,80549,1013,80,0,141,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI10251,1,1,91,1,2,0,2,1933,0,71830,1756,50,0,579,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
CLI10252,1,1,61,1,2,1,3,1963,1,60525,603,80,0,34,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI10253,1,1,78,1,2,0,3,1946,1,34419,1326,30,1,151,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI10254,1,1,96,0,2,0,1,1928,0,75101,876,120,1,199,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI10255,0,1,54,1,2,1,5,1970,1,37061,1326,30,0,139,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI10256,1,1,30,0,0,0,4,1994,2,26092,1399,30,0,248,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
CLI10257,0,1,28,0,0,0,4,1996,2,27427,1305,30,1,298,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI10258,1,1,46,0,2,0,2,1978,1,36609,681,30,1,349,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CLI10259,0,1,73,1,2,0,2,1951,1,86060,1639,50,0,235,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1026,1,1,29,1,0,0,2,1995,2,31110,2961,30,0,389,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
CLI10260,0,0,35,1,1,0,1,1989,2,22751,1767,30,0,117,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI10261,0,1,35,1,1,0,2,1989,2,19804,939,30,0,184,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
CLI10262,0,1,41,0,1,0,1,1983,2,84270,1261,120,1,300,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CLI10264,0,0,36,1,1,0,4,1988,2,26602,1123,30,0,184,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI10265,0,1,50,1,2,1,2,1974,1,95678,994,50,1,119,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI10267,0,1,41,1,1,1,3,1983,2,57412,1767,30,0,62,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI10268,1,0,33,1,1,0,4,1991,2,22470,893,30,1,183,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
CLI10269,1,0,34,1,1,0,3,1990,2,18349,1514,30,0,110,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI1027,0,1,40,0,1,1,4,1984,2,83811,916,30,1,261,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI10270,0,1,53,1,2,1,4,1971,1,100069,1717,80,0,321,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
CLI10271,1,0,34,1,1,0,1,1990,2,21343,962,30,0,119,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI10272,0,1,40,1,1,0,2,1984,2,43942,916,50,0,255,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CLI10273,1,1,67,1,2,1,6,1957,1,49766,117,30,0,321,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CLI10274,0,1,91,0,2,2,2,1933,0,107868,1658,120,1,118,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI10275,1,1,85,0,2,2,2,1939,0,121885,583,120,0,368,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
CLI10276,0,1,51,1,2,2,3,1973,1,124604,74,80,0,257,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI10277,1,1,53,1,2,1,3,1971,1,128816,759,80,0,160,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
CLI10278,1,0,21,0,0,0,5,2003,3,13750,2789,30,0,337,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI10279,1,0,23,0,0,0,3,2001,3,19722,1443,30,0,208,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI1028,0,0,61,1,2,0,1,1963,1,103487,117,50,1,353,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CLI10280,0,0,44,0,2,0,1,1980,1,66433,962,30,0,264,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
CLI10281,1,0,30,0,0,0,5,1994,2,25993,1192,30,1,345,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CLI10282,0,1,54,0,2,0,1,1970,1,43747,603,30,1,319,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CLI10284,0,0,58,1,2,0,1,1966,1,126353,1756,50,0,55,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI10285,1,0,32,1,1,0,1,1992,2,26992,156,30,0,232,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI10286,1,0,25,0,0,0,4,1999,3,31644,1926,30,1,259,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI10287,1,1,92,1,2,2,2,1932,0,40637,818,50,0,420,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
CLI10288,1,0,42,1,2,0,4,1982,2,43909,1353,30,0,553,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CLI10289,1,0,29,1,0,0,2,1995,2,20874,2202,30,0,596,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CLI1029,0,1,65,1,2,0,1,1959,1,75992,994,50,1,292,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
CLI10290,0,0,21,0,0,0,4,2003,3,16606,1857,30,0,227,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI10292,1,1,22,0,0,0,2,2002,3,15837,2064,30,1,278,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI10293,1,1,40,1,1,0,3,1984,2,88397,1905,30,1,354,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CLI10294,1,0,20,0,0,0,3,2004,3,14480,2858,30,0,336,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CLI10295,0,0,22,0,0,0,4,2002,3,12584,2651,30,0,135,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI10296,0,0,20,0,0,0,4,2004,3,13765,2444,30,0,521,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
CLI10297,1,1,35,0,1,1,2,1989,2,26497,202,30,0,485,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
CLI10298,0,0,20,0,0,0,4,2004,3,18468,1098,30,0,130,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI10299,1,0,20,0,0,0,2,2004,3,21028,165,30,0,577,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CLI103,1,1,75,0,2,2,7,1949,1,28531,1482,30,1,142,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1030,0,1,91,1,2,2,2,1933,0,58680,115,50,0,300,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI10300,0,0,23,0,0,0,4,2001,3,20978,2651,30,0,102,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI10301,0,1,83,1,2,2,2,1941,0,90893,72,50,0,486,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
CLI10302,1,1,41,1,1,1,2,1983,2,126893,1905,50,0,348,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CLI10303,0,1,39,1,1,0,3,1985,2,23456,1008,30,0,115,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
CLI10304,1,0,22,0,0,0,3,2002,3,16098,2892,30,1,179,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI10306,1,0,36,0,1,0,4,1988,2,24750,1054,30,1,276,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI10307,1,1,64,1,2,0,3,1960,1,109775,798,80,0,175,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI10308,1,0,22,0,0,0,5,2002,3,16362,1029,30,0,228,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI10309,1,1,55,1,2,1,2,1969,1,39417,583,50,0,152,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI1031,0,0,61,1,2,0,1,1963,1,91443,1326,50,1,129,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CLI10310,0,0,56,1,2,0,1,1968,1,88356,1346,50,0,564,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CLI10311,0,0,30,0,0,0,3,1994,2,23523,1744,30,1,275,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI10312,0,1,64,1,2,1,2,1960,1,43710,1561,50,0,456,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
CLI10313,1,1,68,0,2,0,2,1956,1,73987,896,30,0,346,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CLI10314,1,1,87,1,2,2,2,1937,0,23986,1424,30,0,300,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI10315,0,0,21,0,0,0,4,2003,3,16653,2996,30,1,164,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI10316,0,0,36,0,1,0,1,1988,2,28277,1514,30,0,381,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
CLI10317,1,1,40,1,1,1,2,1984,2,37963,939,50,0,378,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI10318,0,1,32,1,1,0,2,1992,2,26252,962,30,0,296,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI1032,1,1,58,1,2,1,3,1966,1,39553,583,30,0,254,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI10320,0,0,24,0,0,0,4,2000,3,21885,1512,30,0,532,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
CLI10321,1,0,23,0,0,0,3,2001,3,12329,1892,30,1,269,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI10322,1,0,24,0,0,0,3,2000,3,19407,1305,30,0,401,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CLI10323,1,0,31,1,0,0,3,1993,2,28539,1836,30,0,510,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
CLI10324,0,1,53,1,2,1,4,1971,1,93158,759,80,0,293,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI10325,1,1,53,1,2,1,2,1971,1,27604,1033,30,1,260,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
CLI10326,1,1,73,0,2,0,3,1951,1,128917,1013,200,0,76,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI10327,0,1,52,1,2,0,4,1972,1,44500,1756,30,1,319,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CLI10328,0,1,75,1,2,2,4,1949,1,59252,1482,80,0,78,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI1033,1,1,68,1,2,1,3,1956,1,57588,642,80,1,352,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
CLI10330,0,1,65,0,2,0,1,1959,1,117666,1385,120,0,259,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI10331,1,1,42,1,2,1,2,1982,2,43645,686,50,0,502,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
CLI10332,0,1,84,0,2,2,2,1940,0,21617,117,30,0,557,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
CLI10333,0,1,44,1,2,0,2,1980,1,69106,1813,50,0,260,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
CLI10334,0,1,54,1,2,2,2,1970,1,103305,158,50,0,502,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CLI10335,0,0,36,0,1,0,1,1988,2,24610,1192,30,0,445,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CLI10336,1,0,20,0,0,0,1,2004,3,23484,2444,30,0,578,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
CLI10337,0,1,76,1,2,2,2,1948,1,101575,117,50,0,504,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
CLI1034,1,1,80,0,2,2,3,1944,0,25836,1385,30,1,241,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI10341,1,1,40,1,1,0,1,1984,2,87912,1353,50,0,343,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CLI10342,0,1,74,1,2,1,2,1950,1,76354,1697,50,0,216,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI10343,0,1,41,1,1,1,3,1983,2,115319,1836,30,0,265,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI10344,0,0,29,0,0,0,1,1995,2,19983,2961,30,0,434,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CLI10345,1,1,56,1,2,1,4,1968,1,118388,1463,80,1,215,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
CLI10346,0,1,74,1,2,0,2,1950,1,28328,622,30,0,111,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI10347,0,0,32,1,1,0,4,1992,2,26294,939,30,0,262,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI10348,0,1,84,1,2,0,2,1940,0,124023,1404,50,0,198,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI10349,1,1,95,1,2,0,1,1929,0,61575,857,50,0,321,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI1035,1,1,50,0,2,2,4,1974,1,75442,158,30,0,239,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CLI10350,0,1,56,1,2,1,2,1968,1,39653,994,50,0,384,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CLI10351,1,1,39,1,1,0,2,1985,2,24059,1813,30,1,233,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI10352,1,0,33,0,1,0,2,1991,2,24594,1468,30,0,323,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
CLI10353,1,1,52,1,2,1,2,1972,1,66135,1189,50,0,282,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CLI10354,1,1,89,0,2,0,1,1935,0,33052,1306,30,1,386,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
CLI10355,0,1,94,0,2,0,1,1930,0,61656,1072,30,1,190,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI10357,0,0,23,0,0,0,3,2001,3,20031,2961,30,0,70,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI10361,0,0,45,0,2,0,1,1979,1,100639,1514,120,1,166,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
CLI10362,1,0,20,0,0,0,3,2004,3,12730,2064,30,1,336,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
